time,Temp1,Temp2,Temp3,dates
0,16.86721877277817,16.727273458318948,16.58741259363355,2022-04-21 14:10:00
600,16.874402910629577,16.730356931906467,16.589677144486632,2022-04-21 14:20:00
1200,16.888365603935533,16.734445493850092,16.592933929355475,2022-04-21 14:30:00
1800,16.91082089568415,16.739185836300738,16.59667709824852,2022-04-21 14:40:00
2400,16.942566761967292,16.74465385439469,16.60072172518945,2022-04-21 14:50:00
3000,16.983613526090135,16.751062587055987,16.604993860508994,2022-04-21 15:00:00
3600,17.033512798856115,16.75867518444772,16.609468462472492,2022-04-21 15:10:00
4200,17.091597839648255,16.767762265973566,16.614148631744357,2022-04-21 15:20:00
4800,17.157124978602937,16.778576937526953,16.619056893201847,2022-04-21 15:30:00
5400,17.229347388053917,16.791340726603597,16.624230358158602,2022-04-21 15:40:00
6000,17.307549378966606,16.806237011647546,16.629717237659325,2022-04-21 15:50:00
6600,17.391059581476757,16.823409411432063,16.63557389865758,2022-04-21 16:00:00
7200,17.479253578315053,16.84296320035154,16.641862233309116,2022-04-21 16:10:00
7800,17.571551685306375,16.86496836307954,16.64864730477512,2022-04-21 16:20:00
8400,17.66741480981343,16.889463365213047,16.655995284143103,2022-04-21 16:30:00
9000,17.766339830174168,16.916459069611903,16.663971693195638,2022-04-21 16:40:00
9600,17.867855163998392,16.945942476052714,16.672639952975203,2022-04-21 16:50:00
10200,17.971516799546222,16.977880123707944,16.682060222743615,2022-04-21 17:00:00
10800,18.07690487087316,17.01222109631177,16.69228850268705,2022-04-21 17:10:00
11400,18.18362076697246,17.0488996270669,16.70337596772123,2022-04-21 17:20:00
12000,18.291284726618017,17.08783733076318,16.715368497745164,2022-04-21 17:30:00
12600,18.39953385819781,17.128945104227284,16.728306370683708,2022-04-21 17:40:00
13200,18.508020523182015,17.172124740071794,16.742224087526846,2022-04-21 17:50:00
13800,18.616411027047665,17.217270297512204,16.757150302260936,2022-04-21 18:00:00
14400,18.724384568028427,17.264269269939867,16.773107833637226,2022-04-21 18:10:00
