time,Temp1,Temp2,Temp3,dates
0,16.86718588979801,16.727272998260297,16.587412588797406,2022-04-21 14:10:00
600,16.869569650211883,16.72731239317779,16.58741427948702,2022-04-21 14:20:00
1200,16.87669094175569,16.72747478427586,16.587423026080693,2022-04-21 14:30:00
1800,16.890261637772838,16.727879859042222,16.587448629714732,2022-04-21 14:40:00
2400,16.911198079579883,16.72867442523228,16.58750488074256,2022-04-21 14:50:00
3000,16.93978729458352,16.73002502868595,16.58760872077496,2022-04-21 15:00:00
3600,16.975899323989722,16.7321097918585,16.58777962867683,2022-04-21 15:10:00
4200,17.019160984753892,16.7351094097156,16.588039398967705,2022-04-21 15:20:00
4800,17.069074769016957,16.739198522585326,16.588412192185594,2022-04-21 15:30:00
5400,17.12509213941341,16.744538618202274,16.58892465756455,2022-04-21 15:40:00
6000,17.1866553466144,16.75127301230151,16.589605970505314,2022-04-21 15:50:00
6600,17.25321952745728,16.759523902455957,16.590487705073286,2022-04-21 16:00:00
7200,17.32426318895015,16.76939116742044,16.591603529003184,2022-04-21 16:10:00
7800,17.39929217492808,16.78095247037409,16.592988750897643,2022-04-21 16:20:00
8400,17.4778401539213,16.794264239452556,16.59467976813312,2022-04-21 16:30:00
9000,17.559467376019306,16.80936317303384,16.596713466492435,2022-04-21 16:40:00
9600,17.64375867483804,16.826268006137635,16.599126615871125,2022-04-21 16:50:00
10200,17.730321242593437,16.844981355641753,16.601955295909583,2022-04-21 17:00:00
10800,17.81878245121981,16.86549152724558,16.605234374428296,2022-04-21 17:10:00
11400,17.908787850144677,16.88777421551797,16.608997051887965,2022-04-21 17:20:00
12000,17.9999993928606,16.91179406191483,16.613274477432327,2022-04-21 17:30:00
12600,18.0920939031704,16.93750605782664,16.61809543650711,2022-04-21 17:40:00
13200,18.18476177086017,16.964856793497816,16.623486106331164,2022-04-21 17:50:00
13800,18.27770585692275,16.993785561633292,16.629469873268267,2022-04-21 18:00:00
14400,18.37064058499266,17.024225328607034,16.63606720503897,2022-04-21 18:10:00
15000,18.46329119543634,17.056103587809485,16.64329557038921,2022-04-21 18:20:00
15600,18.55539313992177,17.08934310977952,16.651169399029335,2022-04-21 18:30:00
16200,18.646691596364946,17.123862603009123,16.659700075169003,2022-04-21 18:40:00
16800,18.73694108642517,17.159577298103613,16.668895958651852,2022-04-21 18:50:00
17400,18.825905179944364,17.196399466591437,16.678762428438176,2022-04-21 19:00:00
18000,18.91335627277735,17.23423888426273,16.689301943926065,2022-04-21 19:10:00
18600,18.999075426292634,17.273003247566734,16.700514120302618,2022-04-21 19:20:00
19200,19.08285225842829,17.312598550360125,16.712395814753393,2022-04-21 19:30:00
19800,19.16448487757693,17.35292942719237,16.724941220920993,2022-04-21 19:40:00
20400,19.2437798517672,17.393899468342227,16.73814196949083,2022-04-21 19:50:00
21000,19.320552206630342,17.435411510977207,16.751987233196523,2022-04-21 20:00:00
21600,19.3946254465124,17.47736791008344,16.766463834885307,2022-04-21 20:10:00
22200,19.465831593836857,17.51967079219527,16.78155635757179,2022-04-21 20:20:00
22800,19.534011242458117,17.56222229442889,16.79724725564518,2022-04-21 20:30:00
23400,19.599013621290197,17.60492479087967,16.813516966586324,2022-04-21 20:40:00
24000,19.66069666496163,17.647681108068284,16.830344022705358,2022-04-21 20:50:00
24600,19.718927088648375,17.690394730804556,16.847705162532673,2022-04-21 21:00:00
25200,19.773580464583635,17.73296999957292,16.86557544159236,2022-04-21 21:10:00
25800,19.824541298043048,17.7753123003208,16.883928342361532,2022-04-21 21:20:00
26400,19.87170310086536,17.81732824734448,16.90273588327602,2022-04-21 21:30:00
27000,19.914968460797063,17.858925859811137,16.92196872668547,2022-04-21 21:40:00
27600,19.95424910515013,17.900014732325626,16.941596285692146,2022-04-21 21:50:00
28200,19.98946595743945,17.940506199841757,16.961586829829713,2022-04-21 22:00:00
28800,20.020549185823945,17.980313497127884,16.9819075895531,2022-04-21 22:10:00
29400,20.04743824231578,18.019351912921827,17.002524859519884,2022-04-21 22:20:00
30000,20.07008189184856,18.05753893884868,17.023404100648126,2022-04-21 22:30:00
30600,20.088438230408958,18.094794413124426,17.044510040937404,2022-04-21 22:40:00
31200,20.102474691540127,18.131040659027644,17.06580677503858,2022-04-21 22:50:00
31800,20.112168040619224,18.16620261808805,17.087257862555035,2022-04-21 23:00:00
32400,20.11750435639829,18.20020797791485,17.108826425054122,2022-04-21 23:10:00
33000,20.118478999377626,18.232987294567284,17.130475241762515,2022-04-21 23:20:00
33600,20.11509656665488,18.264474109354467,17.152166843913847,2022-04-21 23:30:00
34200,20.10737083296204,18.294605059940185,17.17386360771125,2022-04-21 23:40:00
34800,20.095324677666984,18.323319985621232,17.19552784586182,2022-04-21 23:50:00
35400,20.078989997577235,18.350562026643026,17.217121897634446,2022-04-22 00:00:00
36000,20.058407605439903,18.37627771741497,17.23860821738704,2022-04-22 00:10:00
36600,20.033627114086524,18.40041707348841,17.259949461504636,2022-04-22 00:20:00
37200,20.004706806222035,18.422933672162923,17.281108573684776,2022-04-22 00:30:00
37800,19.971713489906,18.443784726590927,17.302048868502958,2022-04-22 00:40:00
38400,19.934722339820382,18.462931153256616,17.322734113187234,2022-04-22 00:50:00
39000,19.893816724461967,18.480337632712615,17.343128607527916,2022-04-22 01:00:00
39600,19.84908801943987,18.49597266346576,17.36319726184585,2022-04-22 01:10:00
40200,19.800635407098408,18.50980860891312,17.382905672940872,2022-04-22 01:20:00
40800,19.748565662724303,18.521821737239527,17.40222019794025,2022-04-22 01:30:00
41400,19.692992927633284,18.531992254198496,17.42110802596627,2022-04-22 01:40:00
42000,19.634038469466688,18.54030432871041,17.439537247541463,2022-04-22 01:50:00
42600,19.571830430061567,18.546746111223644,17.45747692164996,2022-04-22 02:00:00
43200,19.506503561290035,18.551309744796857,17.474897140374004,2022-04-22 02:10:00
43800,19.43819894929353,18.553991368873668,17.49176909102561,2022-04-22 02:20:00
44400,19.367063727566688,18.55479111573401,17.50806511569457,2022-04-22 02:30:00
45000,19.293250779372848,18.553713099619934,17.52375876813579,2022-04-22 02:40:00
45600,19.216918429998813,18.550765398547284,17.538824867921303,2022-04-22 02:50:00
46200,19.13823012938125,18.545960028828233,17.55323955178456,2022-04-22 03:00:00
46800,19.05735412565968,18.53931291234364,17.566980322087492,2022-04-22 03:10:00
47400,18.97446313023263,18.53084383661793,17.58002609234431,2022-04-22 03:20:00
48000,18.889733974913494,18.520576407763016,17.592357229739086,2022-04-22 03:30:00
48600,18.803347261801154,18.50853799637151,17.603955594578476,2022-04-22 03:40:00
49200,18.715487006497398,18.494759676453164,17.614804576624426,2022-04-22 03:50:00
49800,18.62634027531887,18.47927615752205,17.62488912825654,2022-04-22 04:00:00
50400,18.53609681716529,18.462125709955195,17.634195794418073,2022-04-22 04:10:00
51000,18.444948690718228,18.4433500837566,17.642712739304283,2022-04-22 04:20:00
51600,18.35308988765596,18.422994420873675,17.650429769756908,2022-04-22 04:30:00
52200,18.26071595257948,18.40110716122546,17.657338355333657,2022-04-22 04:40:00
52800,18.168023600352846,18.377739942614472,17.663431645026854,2022-04-22 04:50:00
53400,18.075210331567703,18.35294749470636,17.668704480610813,2022-04-22 05:00:00
54000,17.98247404684687,18.326787527272536,17.67315340660312,2022-04-22 05:10:00
54600,17.89001266070567,18.299320612903163,17.67677667683058,2022-04-22 05:20:00
55200,17.798023715691635,18.27061006440794,17.679574257596457,2022-04-22 05:30:00
55800,17.70670399752405,18.240721807133305,17.68154782745124,2022-04-22 05:40:00
56400,17.616249151953813,18.2097242464342,17.682700773575327,2022-04-22 05:50:00
57000,17.526853304061934,18.177688130548542,17.683038184787677,2022-04-22 06:00:00
57600,17.438708680711226,18.144686409131413,17.682566841200536,2022-04-22 06:10:00
58200,17.352005236860464,18.11079408771452,17.681295200546288,2022-04-22 06:20:00
58800,17.26693028644381,18.076088078364958,17.679233381208434,2022-04-22 06:30:00
59400,17.183668138510217,18.040647046824283,17.676393141994456,2022-04-22 06:40:00
60000,17.102399739308066,18.00455125641641,17.672787858694498,2022-04-22 06:50:00
60600,17.023302320989703,17.967882409019005,17.6684324974753,2022-04-22 07:00:00
61200,16.946549057598205,17.930723483398967,17.66334358516481,2022-04-22 07:10:00
61800,16.872308728985384,17.89315857121789,17.657539176488495,2022-04-22 07:20:00
62400,16.800745393295553,17.855272711018035,17.651038818323954,2022-04-22 07:30:00
63000,16.732018068633142,17.81715172050349,17.643863511045907,2022-04-22 07:40:00
63600,16.66628042451552,17.77888202743439,17.636035667039096,2022-04-22 07:50:00
64200,16.60368048369393,17.74055049945538,17.62757906646176,2022-04-22 08:00:00
64800,16.544360334905672,17.702244273181154,17.618518810347474,2022-04-22 08:10:00
65400,16.48845585710059,17.6640505828639,17.608881271138145,2022-04-22 08:20:00
66000,16.436096455662682,17.626056588968144,17.59869404074556,2022-04-22 08:30:00
66600,16.387404811125435,17.588349206979036,17.58798587624384,2022-04-22 08:40:00
67200,16.34249664085556,17.551014936769572,17.576786643299098,2022-04-22 08:50:00
67800,16.30148047415537,17.514139692851334,17.565127257447216,2022-04-22 09:00:00
68400,16.26445744120854,17.477808635831927,17.553039623334467,2022-04-22 09:10:00
69000,16.231521076267647,17.44210600539975,17.540556572039634,2022-04-22 09:20:00
69600,16.20275713545497,17.407114955154185,17.527711796599743,2022-04-22 09:30:00
70200,16.178243429520162,17.372917389595536,17.514539785864997,2022-04-22 09:40:00
70800,16.15804967186987,17.339593803585373,17.501075756811613,2022-04-22 09:50:00
71400,16.142237342155635,17.307223124582745,17.487355585444003,2022-04-22 10:00:00
72000,16.130859565676396,17.275882557956926,17.47341573642064,2022-04-22 10:10:00
72600,16.123961008822093,17.245647435671213,17.459293191540063,2022-04-22 10:20:00
73200,16.121577790754262,17.21659106862597,17.445025377225754,2022-04-22 10:30:00
73800,16.12373741148841,17.188784602942214,17.430650091150458,2022-04-22 10:40:00
74400,16.130458696512083,17.162296880459248,17.416205428142067,2022-04-22 10:50:00
75000,16.14175175804062,17.137194303712107,17.4017297055145,2022-04-22 11:00:00
75600,16.15761797298119,17.113540705645853,17.387261387968167,2022-04-22 11:10:00
76200,16.17804997764364,17.091397224314637,17.372839012205247,2022-04-22 11:20:00
76800,16.203031679205075,17.070822182804108,17.358501111405566,2022-04-22 11:30:00
77400,16.232538283902752,17.051870974605393,17.344286139709084,2022-04-22 11:40:00
78000,16.266536341898345,17.034595954658908,17.330232396850867,2022-04-22 11:50:00
78600,16.304983808724735,17.01904633627492,17.316377953094225,2022-04-22 12:00:00
79200,16.347830123194843,17.00526809412684,17.30276057460688,2022-04-22 12:10:00
79800,16.3950163016206,16.993303873501496,17.289417649424273,2022-04-22 12:20:00
80400,16.446475048159364,16.98319290597853,17.276386114142888,2022-04-22 12:30:00
81000,16.502130881073974,16.974970931698884,17.263702381485025,2022-04-22 12:40:00
81600,16.561900274662612,16.968670128369688,17.251402268874717,2022-04-22 12:50:00
82200,16.625691816584606,16.964319047139952,17.239520928162587,2022-04-22 13:00:00
82800,16.693406380279164,16.961942555468088,17.228092776635005,2022-04-22 13:10:00
83400,16.764937312145072,16.96156178708926,17.217151429440566,2022-04-22 13:20:00
84000,16.840170633121474,16.96319409917665,17.206729633564066,2022-04-22 13:30:00
84600,16.918985254282386,16.96685303677711,17.19685920347516,2022-04-22 13:40:00
85200,17.001253206030796,16.97254830458761,17.187570958575595,2022-04-22 13:50:00
85800,17.086839880452505,16.980285746124945,17.178894662565398,2022-04-22 14:00:00
86400,17.175604286364763,16.99006733032684,17.17085896484475,2022-04-22 14:10:00
87000,17.267399316570547,17.00189114560863,17.1634913440643,2022-04-22 14:20:00
87600,17.362072026806153,17.015751401385096,17.156818053932316,2022-04-22 14:30:00
88200,17.45946392584766,17.031638437052997,17.15086407138309,2022-04-22 14:40:00
88800,17.559411276220388,17.049538738415396,17.145653047206014,2022-04-22 14:50:00
89400,17.661745404935637,17.06943496151474,17.14120725923025,2022-04-22 15:00:00
90000,17.766293023659557,17.091305963827427,17.13754756815491,2022-04-22 15:10:00
90600,17.872876557701534,17.11512684275849,17.134693376109468,2022-04-22 15:20:00
91200,17.981314483192453,17.140868981361145,17.13266258802393,2022-04-22 15:30:00
91800,18.091421671807744,17.168500101192073,17.131471575882834,2022-04-22 15:40:00
92400,18.2030097423759,17.19798432219965,17.131135145931598,2022-04-22 15:50:00
93000,18.315887418713025,17.229282229521736,17.131666508895275,2022-04-22 16:00:00
93600,18.429860892951517,17.262350947094433,17.1330772532778,2022-04-22 16:10:00
94200,18.544734193722167,17.297144217881446,17.135377321775877,2022-04-22 16:20:00
94800,18.66030955848312,17.333612490599947,17.1385749908637,2022-04-22 16:30:00
