time,Temp1,Temp2,Temp3,dates
0,16.867340609310357,16.727277248125564,16.58741268579454,2022-04-21 14:10:00
600,16.87701336687478,16.728397595163266,16.587793346594555,2022-04-21 14:20:00
1200,16.899606021949502,16.730909135134123,16.588697740451355,2022-04-21 14:30:00
1800,16.93606802643748,16.73511835030981,16.590122708550663,2022-04-21 14:40:00
2400,16.985679259441074,16.741467483641564,16.592051236668468,2022-04-21 14:50:00
3000,17.04702151639437,16.75042335521286,16.59450076420978,2022-04-21 15:00:00
3600,17.118541440769903,16.762390346022613,16.59752849809956,2022-04-21 15:10:00
4200,17.19878496715343,16.777672347288306,16.601222715787372,2022-04-21 15:20:00
4800,17.286466163874124,16.796467297851677,16.60569117899342,2022-04-21 15:30:00
5400,17.380468415346687,16.818877934833306,16.611050439799204,2022-04-21 15:40:00
6000,17.47982324300512,16.844928342225273,16.617417230167085,2022-04-21 15:50:00
6600,17.583685012660478,16.874580835356408,16.624902133865675,2022-04-21 16:00:00
7200,17.69130791355001,16.907750816707427,16.633605323415175,2022-04-21 16:10:00
7800,17.802026857829787,16.94431890518116,16.643613985332184,2022-04-21 16:20:00
8400,17.915242234579978,16.984140422707735,16.655001031651338,2022-04-21 16:30:00
9000,18.03040793910989,17.027052622132818,16.667824733366093,2022-04-21 16:40:00
9600,18.147022030328873,17.072880105062573,16.68212897838578,2022-04-21 16:50:00
10200,18.264619445940763,17.12143884234811,16.697943924650154,2022-04-21 17:00:00
10800,18.382766313891533,17.1725391404063,16.715286881030202,2022-04-21 17:10:00
11400,18.501055499763154,17.225987824096435,16.734163298947028,2022-04-21 17:20:00
12000,18.61910311317556,17.281589843260623,16.75456779629128,2022-04-21 17:30:00
12600,18.7365457614322,17.339149458439095,16.776485163568488,2022-04-21 17:40:00
13200,18.853038388387027,17.398471121168154,16.79989132284122,2022-04-21 17:50:00
13800,18.968252574103737,17.459360133926914,16.824754222501266,2022-04-21 18:00:00
14400,19.081875199291535,17.521623152028525,16.851034662195907,2022-04-21 18:10:00
15000,19.193607399863257,17.585068572989787,16.878687046305732,2022-04-21 18:20:00
15600,19.30316375323653,17.64950684652179,16.90766006883197,2022-04-21 18:30:00
16200,19.410271650357465,17.714750729191195,16.937897334391803,2022-04-21 18:40:00
16800,19.514670816923065,17.780615501122227,16.96933792101222,2022-04-21 18:50:00
17400,19.61611295459433,17.846919157216906,17.00191689073191,2022-04-21 19:00:00
18000,19.71436147867825,17.913482581783953,17.035565753938105,2022-04-21 19:10:00
18600,19.80919133321193,17.980129712825335,17.070212893029733,2022-04-21 19:20:00
19200,19.900388867873957,18.046687700302435,17.105783950538456,2022-04-21 19:30:00
19800,19.98775176393267,18.11298706128415,17.142202186323793,2022-04-21 19:40:00
20400,20.07108899865285,18.178861833842305,17.179388807934846,2022-04-21 19:50:00
21000,20.150220839360184,18.244149730799887,17.217263277723497,2022-04-21 20:00:00
