time,Temp1,Temp2,Temp3,dates
0,16.867340609310357,16.727277248125564,16.58741268579454,2022-04-21 14:10:00
600,16.87877986110376,16.73050792041873,16.5896858001529,2022-04-21 14:20:00
1200,16.902862175061745,16.735193881679884,16.59297108274887,2022-04-21 14:30:00
1800,16.940765675310463,16.741398149363583,16.596794601906293,2022-04-21 14:40:00
2400,16.991914707783042,16.749608205363934,16.601027793110397,2022-04-21 14:50:00
3000,17.054957345257698,16.76036121687057,16.605676550083484,2022-04-21 15:00:00
3600,17.128369600163804,16.77412258139125,16.6108136713523,2022-04-21 15:10:00
4200,17.210708688062365,16.79124556712219,16.61654993619302,2022-04-21 15:20:00
4800,17.30069046659745,16.811967523416172,16.623016722024957,2022-04-21 15:30:00
5400,17.39719480158718,16.836422410686094,16.63035359701784,2022-04-21 15:40:00
6000,17.49924654869899,16.8646588081708,16.638699174359353,2022-04-21 15:50:00
6600,17.60599143703034,16.896657964470148,16.648184590842988,2022-04-21 16:00:00
7200,17.716673719686018,16.932349586902337,16.658929153309447,2022-04-21 16:10:00
7800,17.830617474073417,16.971624720361458,16.67103771214293,2022-04-21 16:20:00
8400,17.947211605816122,17.014345837124907,16.684599343300118,2022-04-21 16:30:00
9000,18.065898040984425,17.060354551401165,16.699686971410497,2022-04-21 16:40:00
9600,18.186162494989247,17.10947743150069,16.716357633579747,2022-04-21 16:50:00
10200,18.30752726824722,17.16153034154111,16.73465315224247,2022-04-21 17:00:00
10800,18.42954561903199,17.2163216715404,16.754601046730887,2022-04-21 17:10:00
11400,18.55179736049717,17.273654738807657,16.776215563708746,2022-04-21 17:20:00
12000,18.673885409324907,17.333329577416528,16.799498745565366,2022-04-21 17:30:00
12600,18.795433077075906,17.395144278888772,16.82444148471714,2022-04-21 17:40:00
13200,18.91608194384452,17.458896005410153,16.851024532420272,2022-04-21 17:50:00
13800,19.0354901909868,17.524381765303968,16.879219444926314,2022-04-21 18:00:00
14400,19.15333129745726,17.59139901664339,16.908989459391865,2022-04-21 18:10:00
15000,19.269293025590777,17.659746147456385,16.940290298026557,2022-04-21 18:20:00
15600,19.383076638067013,17.729222867792636,16.9730709029681,2022-04-21 18:30:00
16200,19.494396300258646,17.799630539501027,17.007274106233854,2022-04-21 18:40:00
16800,19.602978631399175,17.870772462427215,17.04283724051739,2022-04-21 18:50:00
17400,19.708562375346595,17.942454130581513,17.07969269675193,2022-04-21 19:00:00
18000,19.810898167475383,18.014483467958662,17.117768434453755,2022-04-21 19:10:00
18600,19.909748378421376,18.08667105099249,17.15698845050044,2022-04-21 19:20:00
19200,20.004887019199924,18.15883032238614,17.197273211533705,2022-04-21 19:30:00
19800,20.09609969473473,18.230777799625287,17.23854005473961,2022-04-21 19:40:00
20400,20.18318359519419,18.30233328046481,17.280703561138836,2022-04-21 19:50:00
21000,20.265947516227424,18.373320046496573,17.323675905056863,2022-04-21 20:00:00
21600,20.344211900788263,18.443565065777964,17.367367183004166,2022-04-21 20:10:00
22200,20.417808896147918,18.51289919462385,17.411685724651775,2022-04-21 20:20:00
22800,20.48658242093688,18.581157378660023,17.456538388241942,2022-04-21 20:30:00
23400,20.550388237670763,18.648178852787748,17.501830842508433,2022-04-21 20:40:00
24000,20.60909402695609,18.71380733969774,17.547467836648273,2022-04-21 20:50:00
24600,20.662579460067164,18.77789124638456,17.59335345988699,2022-04-21 21:00:00
25200,20.710736267151475,18.84028385805552,17.63939139171013,2022-04-21 21:10:00
25800,20.753468298569988,18.900843528795544,17.68548514374741,2022-04-21 21:20:00
26400,20.790691577342542,18.959433868316403,17.731538294103082,2022-04-21 21:30:00
27000,20.82233434088353,19.015923924102637,17.777454714712754,2022-04-21 21:40:00
27600,20.848337070527528,19.07018835832292,17.8231387922971,2022-04-21 21:50:00
28200,20.868652507446523,19.122107618778003,17.86849564318945,2022-04-21 22:00:00
28800,20.8832456538766,19.171568103318386,17.913431322410307,2022-04-21 22:10:00
29400,20.89209375870301,19.218462317062794,17.957853027112414,2022-04-21 22:20:00
30000,20.89518628654896,19.262689021848495,18.00166929458902,2022-04-21 22:30:00
30600,20.892524869704324,19.304153377338533,18.04479019485788,2022-04-21 22:40:00
31200,20.884123242340088,19.3427670733019,18.08712751785101,2022-04-21 22:50:00
31800,20.87000715654265,19.37844845248851,18.128594955222574,2022-04-21 23:00:00
32400,20.8502142798724,19.41112262369897,18.16910827666748,2022-04-21 23:10:00
33000,20.82479407410753,19.44072156461309,18.20858550064888,2022-04-21 23:20:00
33600,20.793807655114065,19.467184213908556,18.246947059508926,2022-04-21 23:30:00
34200,20.75732763359548,19.49045655243472,18.284115958714956,2022-04-21 23:40:00
34800,20.71543793691603,19.510491672953115,18.32001793018252,2022-04-21 23:50:00
35400,20.668233611873685,19.52724983827879,18.354581579471382,2022-04-22 00:00:00
36000,20.615820608634714,19.54069852748336,18.38773852669677,2022-04-22 00:10:00
36600,20.558315545994688,19.55081246995945,18.41942354102573,2022-04-22 00:20:00
37200,20.49584545820884,19.557573667119648,18.44957466848896,2022-04-22 00:30:00
37800,20.42854752368596,19.560971401599204,18.478133353050417,2022-04-22 00:40:00
38400,20.35656877591276,19.561002233810783,18.50504455070621,2022-04-22 00:50:00
39000,20.280065796986364,19.557669985751293,18.530256836415766,2022-04-22 01:00:00
39600,20.199204394239075,19.55098571196315,18.55372250375806,2022-04-22 01:10:00
40200,20.114159260402136,19.540967657672585,18.57539765716164,2022-04-22 01:20:00
40800,20.025113617905262,19.527641204072165,18.595242296479153,2022-04-22 01:30:00
41400,19.932258847849464,19.51103880070804,18.61322039387569,2022-04-22 01:40:00
42000,19.835794104283604,19.49119988514942,18.629299962830636,2022-04-22 01:50:00
42600,19.735925914426968,19.46817078989399,18.643453119148955,2022-04-22 02:00:00
43200,19.63286776557452,19.442004636727933,18.655656133906017,2022-04-22 02:10:00
43800,19.526839679336927,19.412761218632845,18.665889478190024,2022-04-22 02:20:00
44400,19.418067774027048,19.38050686936664,18.674137859599863,2022-04-22 02:30:00
45000,19.30678381595019,19.345314321055376,18.680390250393604,2022-04-22 02:40:00
45600,19.193224760400533,19.307262549829954,18.68463990728888,2022-04-22 02:50:00
46200,19.077632283214506,19.266436609936555,18.686884382824417,2022-04-22 03:00:00
46800,18.960252303723728,19.222927456487916,18.687125528277143,2022-04-22 03:10:00
47400,18.841334499977528,19.17683175718505,18.685369488160536,2022-04-22 03:20:00
48000,18.721131817165105,19.12825169337454,18.681626686257964,2022-04-22 03:30:00
48600,18.59989997008699,19.0772947507226,18.67591180326664,2022-04-22 03:40:00
49200,18.477896940672007,19.024073499933888,18.66824374603966,2022-04-22 03:50:00
49800,18.35538247142524,18.968705367893847,18.65864560852613,2022-04-22 04:00:00
50400,18.232617555775317,18.911312399655618,18.647144624487343,2022-04-22 04:10:00
51000,18.10986392628,18.852021011675355,18.63377211200832,2022-04-22 04:20:00
51600,17.987383541645755,18.790961736795538,18.618563409991545,2022-04-22 04:30:00
52200,17.865438073550123,18.728268961423154,18.60155780669508,2022-04-22 04:40:00
52800,17.74428839419381,18.664080655406885,18.582798460486128,2022-04-22 04:50:00
53400,17.62419406560091,18.598538095105415,18.562332312918443,2022-04-22 05:00:00
54000,17.505412831612375,18.531785580171,18.54020999436139,2022-04-22 05:10:00
54600,17.38820011352995,18.46397014456826,18.51648572228316,2022-04-22 05:20:00
55200,17.272808510384746,18.39524126246292,18.491217192458837,2022-04-22 05:30:00
55800,17.159487304787742,18.325750549357995,18.464465463251692,2022-04-22 05:40:00
56400,17.0484819752843,18.25565145927224,18.436294833229233,2022-04-22 05:50:00
57000,16.940033716138515,18.18509897833835,18.40677271233396,2022-04-22 06:00:00
57600,16.834378965517725,18.11424931554298,18.375969486863703,2022-04-22 06:10:00
58200,16.73174894288795,18.043259591149056,18.34395837850801,2022-04-22 06:20:00
58800,16.632369196607375,17.972287523351252,18.31081529776804,2022-04-22 06:30:00
59400,16.53645916249949,17.901491113904132,18.276618691933717,2022-04-22 06:40:00
60000,16.44423173430044,17.83102833316615,18.241449388051937,2022-04-22 06:50:00
60600,16.35589284677018,17.76105680530183,18.20539043111515,2022-04-22 07:00:00
61200,16.27164107231806,17.69173349414139,18.168526917751375,2022-04-22 07:10:00
61800,16.19166723184831,17.623214390403852,18.13094582585863,2022-04-22 07:20:00
62400,16.11615402061414,17.555654200801456,18.092735840386496,2022-04-22 07:30:00
63000,16.04527564981705,17.489206039730046,18.053987175709192,2022-04-22 07:40:00
63600,15.979197504566384,17.424021123984286,18.01479139486877,2022-04-22 07:50:00
64200,15.918075818952747,17.36024847128982,17.97524122609688,2022-04-22 08:00:00
64800,15.862057368746076,17.298034603067354,17.935430376929734,2022-04-22 08:10:00
65400,15.811279182459602,17.237523252128703,17.895453346329894,2022-04-22 08:20:00
66000,15.765868271131325,17.17885507575291,17.85540523514352,2022-04-22 08:30:00
66600,15.725941377583077,17.12216737483905,17.815381555288702,2022-04-22 08:40:00
67200,15.691604745398868,17.067593819567282,17.775478038042426,2022-04-22 08:50:00
67800,15.66295390824738,17.01526418214555,17.73579044182312,2022-04-22 09:00:00
68400,15.64007349987874,16.96530407719877,17.696414359826317,2022-04-22 09:10:00
69000,15.623037085134373,16.91783471022496,17.657445027894493,2022-04-22 09:20:00
69600,15.611907012363211,16.87297263469137,17.61897713301935,2022-04-22 09:30:00
70200,15.606734287472596,16.830829518190715,17.58110462285566,2022-04-22 09:40:00
70800,15.607558469873611,16.791511918112846,17.543920516589864,2022-04-22 09:50:00
71400,15.614407590530083,16.755121067341946,17.507516717575317,2022-04-22 10:00:00
72000,15.627298092256932,16.72175267026715,17.47198382810378,2022-04-22 10:10:00
72600,15.646234792374528,16.691496709649662,17.43741096662953,2022-04-22 10:20:00
73200,15.671210867810482,16.66443726459239,17.403885587897022,2022-04-22 10:30:00
73800,15.70220786266076,16.640652340084888,17.371493306231987,2022-04-22 10:40:00
74400,15.739195718200255,16.62021370834734,17.340317722429692,2022-04-22 10:50:00
75000,15.782132825269825,16.603186762367127,17.310440254521197,2022-04-22 11:00:00
75600,15.830966098980918,16.589630381873405,17.281939972799446,2022-04-22 11:10:00
76200,15.88563107553531,16.579596812016746,17.254893439388372,2022-04-22 11:20:00
76800,15.94605203099505,16.573131554980996,17.229374552704762,2022-04-22 11:30:00
77400,16.012142121828646,16.57027327478735,17.20545439714084,2022-04-22 11:40:00
78000,16.083803546838677,16.571053715398556,17.183201098191198,2022-04-22 11:50:00
78600,16.160927730277223,16.575497632340984,17.162679683381214,2022-04-22 12:00:00
79200,16.24339552576183,16.583622737971996,17.143951949271994,2022-04-22 12:10:00
79800,16.331077440518627,16.595439660465146,17.127076334734475,2022-04-22 12:20:00
80400,16.423833879669882,16.610951916643252,17.112107800834757,2022-04-22 12:30:00
81000,16.5215154099508,16.63015589865306,17.09909771751688,2022-04-22 12:40:00
81600,16.623963042438376,16.653040874565022,17.088093757302815,2022-04-22 12:50:00
82200,16.73100853369004,16.67958900287023,17.079139796261433,2022-04-22 13:00:00
82800,16.84247470479861,16.709775360827813,17.072275822388658,2022-04-22 13:10:00
83400,16.958175777596523,16.743567986641807,17.06753785165595,2022-04-22 13:20:00
84000,17.077917727541085,16.7809279353811,17.0649578517882,2022-04-22 13:30:00
84600,17.20149865245498,16.821809348490056,17.06456367403019,2022-04-22 13:40:00
85200,17.328709156510318,16.86615953682158,17.066378992969316,2022-04-22 13:50:00
85800,17.459332748644492,16.91391907697187,17.070423254560087,2022-04-22 14:00:00
86400,17.59314625469651,16.96502192076292,17.076711632444766,2022-04-22 14:10:00
87000,17.729920242443377,17.019395517648643,17.085254992675083,2022-04-22 14:20:00
87600,17.86941945871437,17.076960949821945,17.09605986684103,2022-04-22 14:30:00
88200,18.011403277745586,17.137633079713474,17.109128433790328,2022-04-22 14:40:00
88800,18.155626159947904,17.20132070965534,17.12445850984374,2022-04-22 14:50:00
89400,18.30183812014256,17.267926753352068,17.142043547581828,2022-04-22 15:00:00
90000,18.449785204415523,17.337348418857363,17.16187264319185,2022-04-22 15:10:00
90600,18.59920997462964,17.409477402696073,17.18393055244866,2022-04-22 15:20:00
91200,18.74985199973316,17.484200094688404,17.20819771510508,2022-04-22 15:30:00
91800,18.90144835282169,17.561397793230366,17.23465028785918,2022-04-22 15:40:00
92400,19.053734113095214,17.64094693042528,17.263260185703245,2022-04-22 15:50:00
93000,19.2064428716786,17.722719306778554,17.293995131603605,2022-04-22 16:00:00
93600,19.359307240369528,17.806582334894532,17.32681871441036,2022-04-22 16:10:00
94200,19.51205936230691,17.892399291810634,17.361690454936326,2022-04-22 16:20:00
94800,19.66443142361328,17.98002957936111,17.398565880000213,2022-04-22 16:30:00
95400,19.816156165018285,18.06932899214689,17.437396604316916,2022-04-22 16:40:00
96000,19.966967392424948,18.160149992559862,17.478130420096093,2022-04-22 16:50:00
96600,20.116600485563715,18.25234199233137,17.520711394167176,2022-04-22 17:00:00
97200,20.26479290363323,18.3457516400819,17.565079972430066,2022-04-22 17:10:00
97800,20.41128468699892,18.440223114251346,17.611173091382962,2022-04-22 17:20:00
98400,20.555818954017376,18.5355984209414,17.658924296648074,2022-04-22 17:30:00
99000,20.698142392020934,18.63171769598507,17.708263868081172,2022-04-22 17:40:00
99600,20.838005741446143,18.728419510735996,17.75911895136279,2022-04-22 17:50:00
100200,20.975164272340987,18.82554118095519,17.811413695764468,2022-04-22 18:00:00
100800,21.10937825214314,18.92291907818389,17.865069397798255,2022-04-22 18:10:00
101400,21.240413403971356,19.020388943061068,17.920004650483936,2022-04-22 18:20:00
