time,Temp1,Temp2,Temp3,dates
0,16.86721877277817,16.727273458318948,16.58741259363355,2022-04-21 14:10:00
600,16.87261077870748,16.72823417989059,16.58778152414849,2022-04-21 14:20:00
1200,16.885069082369675,16.7301272928084,16.58864596910161,2022-04-21 14:30:00
1800,16.906077391524654,16.7328574817554,16.589971674730364,2022-04-21 14:40:00
2400,16.93626842637741,16.73647037844485,16.59168883254844,2022-04-21 14:50:00
3000,16.9755629873166,16.741120750775863,16.593740070206866,2022-04-21 15:00:00
3600,17.02346393869431,16.747018515239997,16.596090809039396,2022-04-21 15:10:00
4200,17.079278926436526,16.754388141543163,16.59872837155828,2022-04-21 15:20:00
4800,17.142252581062582,16.763442468962417,16.601658642858887,2022-04-21 15:30:00
5400,17.21163512374058,16.774367683653328,16.604902508815837,2022-04-21 15:40:00
6000,17.286713633975964,16.787316177567124,16.60849251199672,2022-04-21 15:50:00
6600,17.36682339353021,16.802404572317414,16.612469795237526,2022-04-21 16:00:00
7200,17.451349372166522,16.819714852687405,16.616881356242263,2022-04-21 16:10:00
7800,17.53972326946942,16.83929716880274,16.621777634885873,2022-04-21 16:20:00
8400,17.63141888313298,16.86117336528189,16.627210448784112,2022-04-21 16:30:00
9000,17.725947152711903,16.885340664271745,16.63323127525174,2022-04-21 16:40:00
9600,17.822851490053562,16.911775181973184,16.639889864453497,2022-04-21 16:50:00
10200,17.92170363592713,16.940435121130793,16.647233155006056,2022-04-21 17:00:00
10800,18.022100101810057,16.971263580951558,16.655304456256562,2022-04-21 17:10:00
11400,18.12365917310369,17.004190982307936,16.66414285853968,2022-04-21 17:20:00
12000,18.22601841653901,17.039137135433002,16.673782833204832,2022-04-21 17:30:00
12600,18.32883262502772,17.076012990291122,16.684253986845835,2022-04-21 17:40:00
13200,18.43177213478992,17.114722113375706,16.69558093876244,2022-04-21 17:50:00
13800,18.534521455783743,17.15516193324041,16.707783293388562,2022-04-21 18:00:00
14400,18.63677816416388,17.197224793096066,16.72087568644081,2022-04-21 18:10:00
15000,18.73825201303169,17.24079884397798,16.734867885472344,2022-04-21 18:20:00
15600,18.838664224679736,17.28576880704257,16.74976493017008,2022-04-21 18:30:00
16200,18.93774693351434,17.332016628940725,16.765567300667925,2022-04-21 18:40:00
16800,19.03524275393892,17.379422050105866,16.782271104763833,2022-04-21 18:50:00
17400,19.130904451726256,17.427863102259455,16.799868277063755,2022-04-21 19:00:00
18000,19.22449470093384,17.477216548451292,16.818346784810004,2022-04-21 19:10:00
18600,19.315785911338757,17.52735827644749,16.83769083651615,2022-04-21 19:20:00
19200,19.404560113758446,17.578163654222305,16.85788109060471,2022-04-21 19:30:00
19800,19.49060889261657,17.629507854611965,16.878894862074088,2022-04-21 19:40:00
20400,19.573733356746263,17.68126615480151,16.900706325858284,2022-04-21 19:50:00
21000,19.653744140777587,17.73331421518152,16.923286716020158,2022-04-21 20:00:00
21600,19.730461430584068,17.785528341199285,16.94660452027385,2022-04-21 20:10:00
22200,19.80371500720579,17.8377857310617,16.97062566959388,2022-04-21 20:20:00
22800,19.873344304442327,17.889964711559404,16.995313722851662,2022-04-21 20:30:00
23400,19.939198475978102,17.941944963773686,17.02063004654786,2022-04-21 20:40:00
24000,20.001136468455687,17.993607740024146,17.046533989793883,2022-04-21 20:50:00
24600,20.059027097384284,18.04483607310346,17.072983054749024,2022-04-21 21:00:00
25200,20.11274912317833,18.09551497856605,17.099933062742704,2022-04-21 21:10:00
25800,20.162191324964024,18.1455316506306,17.127338316325144,2022-04-21 21:20:00
26400,20.207252570084613,18.194775652086268,17.15515175748358,2022-04-21 21:30:00
27000,20.247841877503728,18.243139098446832,17.183325122251464,2022-04-21 21:40:00
27600,20.283878473524734,18.290516836487686,17.211809091916248,2022-04-21 21:50:00
28200,20.31529183843969,18.33680661721077,17.24055344101297,2022-04-21 22:00:00
28800,20.342021742905757,18.38190926321256,17.269507182264864,2022-04-21 22:10:00
29400,20.36401827298909,18.425728830370737,17.298618708607044,2022-04-21 22:20:00
30000,20.381241842967132,18.468172763726155,17.327835932404465,2022-04-21 22:30:00
30600,20.393663195097464,18.509152047397126,17.357106421951176,2022-04-21 22:40:00
31200,20.40126338567561,18.548581348346875,17.38637753531462,2022-04-21 22:50:00
31800,20.404033756809927,18.586379153800557,17.415596551563834,2022-04-21 23:00:00
32400,20.40197589343557,18.622467902098208,17.44471079940562,2022-04-21 23:10:00
33000,20.395101565170293,18.65677410676772,17.47366778322657,2022-04-21 23:20:00
33600,20.383432652706126,18.68922847359353,17.50241530652821,2022-04-21 23:30:00
34200,20.36700105849451,18.71976601046272,17.530901592722152,2022-04-21 23:40:00
34800,20.345848601561208,18.74832612977158,17.55907540324079,2022-04-21 23:50:00
35400,20.320026896347287,18.77485274318433,17.586886152906064,2022-04-22 00:00:00
36000,20.28959721553804,18.799294348542205,17.61428402248887,2022-04-22 00:10:00
36600,20.254630336893527,18.8216041087362,17.641220068380605,2022-04-22 00:20:00
37200,20.2152063741618,18.841739922360706,17.667646329293657,2022-04-22 00:30:00
37800,20.171414592192257,18.859664485989136,17.693515929898116,2022-04-22 00:40:00
38400,20.123353206429844,18.875345347920337,17.718783181299365,2022-04-22 00:50:00
39000,20.071129167010778,18.8887549532588,17.74340367825497,2022-04-22 01:00:00
39600,20.01485792772889,18.899870680214455,17.767334393029824,2022-04-22 01:10:00
40200,19.954663200181077,18.90867486751906,17.790533765782243,2022-04-22 01:20:00
40800,19.890676693445588,18.91515483287524,17.81296179137766,2022-04-22 01:30:00
41400,19.823037839681582,18.919302882374247,17.8345801025228,2022-04-22 01:40:00
42000,19.75189350608172,18.921116310830868,17.85535204911729,2022-04-22 01:50:00
42600,19.67739769363479,18.92059739301039,17.87524277371901,2022-04-22 02:00:00
43200,19.599711223199595,18.917753365734185,17.894219283023396,2022-04-22 02:10:00
43800,19.519001409416944,18.91259640087216,17.912250515260446,2022-04-22 02:20:00
44400,19.435441723018467,18.905143569247727,17.929307403415315,2022-04-22 02:30:00
45000,19.349211442116392,18.89541679550539,17.945362934185862,2022-04-22 02:40:00
45600,19.26049529309165,18.883442803997248,17.960392202590008,2022-04-22 02:50:00
46200,19.169483081716056,18.86925305577752,17.97437246214938,2022-04-22 03:00:00
46800,19.07636931517027,18.85288367680328,17.987283170573438,2022-04-22 03:10:00
47400,18.981352815640808,18.834375377460727,17.999106030879346,2022-04-22 03:20:00
48000,18.884636326200287,18.81377336355385,18.00982502788948,2022-04-22 03:30:00
48600,18.7864261096904,18.79112723891208,18.01942646005277,2022-04-22 03:40:00
49200,18.686931541345754,18.76649089978629,18.027898966546413,2022-04-22 03:50:00
49800,18.586364695912867,18.73992242122415,18.035233549620663,2022-04-22 04:00:00
50400,18.484939930026293,18.7114839356312,18.04142359215612,2022-04-22 04:10:00
51000,18.38287346062288,18.68124150373524,18.04646487041468,2022-04-22 04:20:00
51600,18.280382940179173,18.6492649781964,18.050355561969678,2022-04-22 04:30:00
52200,18.17768702956416,18.61562786011403,18.05309624881084,2022-04-22 04:40:00
52800,18.075004969314566,18.58040714869393,18.05468991562832,2022-04-22 04:50:00
53400,17.972556150130217,18.543683184362777,18.05514194328883,2022-04-22 05:00:00
54000,17.87055968340641,18.50553948561992,18.054460097523783,2022-04-22 05:10:00
54600,17.769233972605182,18.46606257993692,18.052654512862407,2022-04-22 05:20:00
55200,17.668796286280028,18.425341829022656,18.04973767184383,2022-04-22 05:30:00
55800,17.569462333558974,18.383469248786145,18.045724379560813,2022-04-22 05:40:00
56400,17.47144584288892,18.34053932433936,18.040631733587308,2022-04-22 05:50:00
57000,17.374958144840296,18.296648820391265,18.034479089356918,2022-04-22 06:00:00
57600,17.280207759760785,18.251896587396608,18.027288021063367,2022-04-22 06:10:00
58200,17.18739999106336,18.20638336382681,18.019082278167986,2022-04-22 06:20:00
58800,17.09673652491634,18.1602115749718,18.009887737666688,2022-04-22 06:30:00
59400,17.008415037100576,18.11348512850638,17.999732351880347,2022-04-22 06:40:00
60000,16.922628807768685,18.06630920755113,17.98864609254498,2022-04-22 06:50:00
60600,16.839566344859186,18.018790061241976,17.976660890679213,2022-04-22 07:00:00
61200,16.759411016861595,17.971034793423044,17.96381057260683,2022-04-22 07:10:00
61800,16.682340695639635,17.923151149832602,17.950130792261653,2022-04-22 07:20:00
62400,16.608527409987982,17.875247304182025,17.935658959893235,2022-04-22 07:30:00
63000,16.538137010583707,17.827431643540066,17.92043416731592,2022-04-22 07:40:00
63600,16.47132884696839,17.779812553438266,17.90449710985058,2022-04-22 07:50:00
64200,16.4082554571722,17.732498203106637,17.88789000511407,2022-04-22 08:00:00
64800,16.349062270574617,17.68559633125718,17.87065650881925,2022-04-22 08:10:00
65400,16.29388732455916,17.639214032826203,17.852841627752294,2022-04-22 08:20:00
66000,16.242860995509876,17.59345754708837,17.834491630102153,2022-04-22 08:30:00
66600,16.19610574464725,17.548432047546378,17.815653953318808,2022-04-22 08:40:00
67200,16.153735879197626,17.504241434006055,17.796377109683235,2022-04-22 08:50:00
67800,16.115857329340393,17.460988127232405,17.7767105897773,2022-04-22 09:00:00
68400,16.0825674413615,17.418772866587283,17.756704764044127,2022-04-22 09:10:00
69000,16.053954787396524,17.377694511031706,17.73641078263239,2022-04-22 09:20:00
69600,16.030098992132032,17.33784984388497,17.71588047372628,2022-04-22 09:30:00
70200,16.011070576784004,17.299333381704805,17.695166240557512,2022-04-22 09:40:00
70800,15.996930820653027,17.262237187668173,17.674320957305774,2022-04-22 09:50:00
71400,15.987731640509624,17.22665068979985,17.65339786409152,2022-04-22 10:00:00
72000,15.983515488041832,17.192660504407975,17.632450461268586,2022-04-22 10:10:00
72600,15.984315265553109,17.160350265059975,17.611532403225038,2022-04-22 10:20:00
73200,15.990154260064342,17.129800457428523,17.590697391899887,2022-04-22 10:30:00
73800,16.001046095943956,17.101088260323824,17.569999070227603,2022-04-22 10:40:00
74400,16.01699470615111,17.07428739321938,17.549490915716728,2022-04-22 10:50:00
75000,16.037994322135827,17.04946797055761,17.52922613437383,2022-04-22 11:00:00
75600,16.064029482419844,17.02669636312235,17.50925755518115,2022-04-22 11:10:00
76200,16.095075059822996,17.00603506673304,17.489637525332196,2022-04-22 11:20:00
76800,16.131096307291113,16.987542578520785,17.47041780643315,2022-04-22 11:30:00
77400,16.172048922218472,16.971273281015506,17.451649471872983,2022-04-22 11:40:00
78000,16.217879129144503,16.95727733426684,17.433382805561386,2022-04-22 11:50:00
78600,16.26852378065809,16.94560057620536,17.415667202234296,2022-04-22 12:00:00
