time,Temp1,Temp2,Temp3,dates
0,16.867256419410438,16.72727427316867,16.587412606754818,2022-04-21 14:10:00
600,16.872178040575772,16.7273671025457,16.587415378367965,2022-04-21 14:20:00
1200,16.88584738852371,16.727767764986055,16.58743054629854,2022-04-21 14:30:00
1800,16.91013644791961,16.72879973802927,16.58747821343611,2022-04-21 14:40:00
2400,16.945338840881043,16.73084625447803,16.587590969363635,2022-04-21 14:50:00
3000,16.990889206231678,16.73430095043529,16.587814437429707,2022-04-21 15:00:00
3600,17.045857246901747,16.739529346428995,16.588206587017584,2022-04-21 15:10:00
4200,17.10921511875604,16.746844948616214,16.58883605556843,2022-04-21 15:20:00
4800,17.17996156869649,16.756498410363733,16.58977975216837,2022-04-21 15:30:00
5400,17.257170138064055,16.76867610687156,16.591120055390242,2022-04-21 15:40:00
6000,17.340001223030445,16.78350441182377,16.59294191809519,2022-04-21 15:50:00
6600,17.42769861960677,16.80105677967393,16.59533013989954,2022-04-21 16:00:00
7200,17.519580442775865,16.82136170961168,16.59836698569392,2022-04-21 16:10:00
7800,17.615028856119718,16.844410475179032,16.60213024315835,2022-04-21 16:20:00
8400,17.713480433265413,16.870164067818852,16.60669174170093,2022-04-21 16:30:00
9000,17.814417773374835,16.89855915269607,16.612116306485962,2022-04-21 16:40:00
9600,17.91736247128644,16.92951303035709,16.618461093286214,2022-04-21 16:50:00
10200,18.021869335672104,16.962927693440594,16.625775238245318,2022-04-21 17:00:00
10800,18.12752168259509,16.998693104513666,16.634099755955532,2022-04-21 17:10:00
11400,18.233927526160578,17.03668982641912,16.643467624988748,2022-04-21 17:20:00
12000,18.340716505154013,17.076791126288885,16.65390400875816,2022-04-21 17:30:00
12600,18.44753740883565,17.118864658157005,16.665426569157002,2022-04-21 17:40:00
13200,18.554056188831407,17.162773811674413,16.67804583952449,2022-04-21 17:50:00
13800,18.659954365147165,17.208378798170646,16.691765631494615,2022-04-21 18:00:00
14400,18.764927751997607,17.25553753116298,16.70658345696764,2022-04-21 18:10:00
15000,18.86868544354713,17.30410634659318,16.72249095181485,2022-04-21 18:20:00
15600,18.97094901124576,17.35394059843587,16.73947429211786,2022-04-21 18:30:00
16200,19.07145187369608,17.40489515759302,16.757514596930175,2022-04-21 18:40:00
16800,19.16993880735645,17.456824835852355,16.776588313917816,2022-04-21 18:50:00
17400,19.26616557225637,17.509584751849708,16.796667585955458,2022-04-21 19:00:00
18000,19.359898631583818,17.56303065217728,16.817720597972983,2022-04-21 19:10:00
18600,19.450914947752963,17.617019197805735,16.839711904183847,2022-04-21 19:20:00
19200,19.5390018405711,17.67140822366355,16.862602736379134,2022-04-21 19:30:00
19800,19.62395689555225,17.726056977400393,16.886351294314032,2022-04-21 19:40:00
20400,19.7055879123924,17.780826341942692,16.910913019406195,2022-04-21 19:50:00
21000,19.78371288522268,17.8355790453411,16.936240853050965,2022-04-21 20:00:00
21600,19.85816000756813,17.89017986054346,16.96228548087033,2022-04-21 20:10:00
22200,19.928767696017093,17.944495797050145,16.988995564174786,2022-04-21 20:20:00
22800,19.99538462749785,17.998396285880098,17.016317959848145,2022-04-21 20:30:00
23400,20.057869785800065,18.051753358862296,17.04419792977683,2022-04-21 20:40:00
24000,20.1160925135981,18.10444182294593,17.072579340847195,2022-04-21 20:50:00
24600,20.169932566753893,18.156339429971126,17.10140485643268,2022-04-21 21:00:00
25200,20.219280168117866,18.207327042147693,17.13061612019167,2022-04-21 21:10:00
25800,20.264036058420885,18.25728879333852,17.160153932899444,2022-04-21 21:20:00
26400,20.304111542170894,18.30611224612901,17.189958422945672,2022-04-21 21:30:00
27000,20.33942852674467,18.3536885445758,17.219969211043136,2022-04-21 21:40:00
27600,20.369919553103973,18.399912562462145,17.250125569614443,2022-04-21 21:50:00
28200,20.39552781677504,18.444683046839007,17.280366577251602,2022-04-21 22:00:00
28800,20.41620717791317,18.487902756595908,17.310631268578295,2022-04-21 22:10:00
29400,20.431922159437047,18.529478595782553,17.3408587797861,2022-04-21 22:20:00
30000,20.44264793236142,18.56932174138723,17.370988490063613,2022-04-21 22:30:00
30600,20.44837028758585,18.607347765270813,17.400960159091046,2022-04-21 22:40:00
31200,20.44908559351437,18.64347674995305,17.43071406073152,2022-04-21 22:50:00
31800,20.4448007389858,18.677633397950892,17.460191113014236,2022-04-21 23:00:00
32400,20.435533061091324,18.709747134375075,17.489333004472847,2022-04-21 23:10:00
33000,20.421310257544043,18.739752202500423,17.518082316874693,2022-04-21 23:20:00
33600,20.402170283346948,18.767587752037795,17.546382644352793,2022-04-21 23:30:00
34200,20.378161231580968,18.7931979198486,17.574178708931736,2022-04-21 23:40:00
34800,20.34934119820532,18.816531902859264,17.60141647242112,2022-04-21 23:50:00
35400,20.31577813082785,18.83754402294888,17.62804324463556,2022-04-22 00:00:00
